5.172731438186997366e+03 7.642116096423581251e-01 3.108394125522263157e-02
5.172755556542603699e+03 8.021637908409553486e-01 3.171568359272337878e-02
5.172779672167976969e+03 8.300198901319862932e-01 3.181952276053232748e-02
5.172803785063087162e+03 8.525644224780218883e-01 3.272870584881627798e-02
5.172827895227905174e+03 8.821908747576632237e-01 3.291077958380340257e-02
5.172852002662404630e+03 9.216372563144620278e-01 3.454772486792138247e-02
5.172876107366554606e+03 9.340233995576010528e-01 3.380076773984264787e-02
5.172900209340326910e+03 9.370161106612884261e-01 3.423944434244306778e-02
5.172924308583695165e+03 9.447537800353360549e-01 3.384688776756508699e-02
5.172948405096629358e+03 9.722626374200131760e-01 3.452467281959688272e-02
5.172972498879100385e+03 9.802458798550077734e-01 3.445136138704620737e-02
5.172996589931080052e+03 9.684716917301434691e-01 3.411491498039129905e-02
5.173020678252540165e+03 9.880458769051709833e-01 3.481707691941037658e-02
5.173044763843453438e+03 9.846548213406509653e-01 3.421133586854218506e-02
5.173068846703790769e+03 1.007183284775976961e+00 3.472685194632014333e-02
5.173092926833522142e+03 9.972312896044921438e-01 3.495678401907939548e-02
5.173117004232621184e+03 9.884771758641364148e-01 3.500830417352991664e-02
5.173141078901057881e+03 9.771645043979767520e-01 3.423272428883994412e-02
5.173165150838805857e+03 9.719397325524367082e-01 3.458502754679167179e-02
5.173189220045834190e+03 9.742668760422600327e-01 3.450757954298799834e-02
5.173213286522116505e+03 9.602655103951523996e-01 3.366338008624093769e-02
5.173237350267623697e+03 9.433538784263648669e-01 3.324631152938516132e-02
5.173261411282326662e+03 9.316176278886715290e-01 3.258710523388261282e-02
5.173285469566199936e+03 9.229395422221251533e-01 3.339603784236358508e-02
5.173309525119211685e+03 8.813779828293976104e-01 3.311315152655584793e-02
5.173333577941335534e+03 8.852965086532561534e-01 3.315125516046724813e-02
5.173357628032543289e+03 8.375203202014935844e-01 3.146361902594790871e-02
5.173381675392804937e+03 8.198177989865731430e-01 3.074060457749389769e-02
5.173405720022094101e+03 8.142555468657146633e-01 3.077336319323878758e-02
5.173429761920381679e+03 8.240820696162031167e-01 3.095154401173979761e-02
5.173453801087640386e+03 8.105295556031745230e-01 3.076015630064972417e-02
5.173477837523840208e+03 7.947242958075794173e-01 3.045159148837371654e-02
5.173501871228953860e+03 8.362503833830324806e-01 3.069734474887212544e-02
5.173525902202954057e+03 8.339194079642803237e-01 3.098430701827156741e-02
5.173549930445810787e+03 8.438001262182813766e-01 3.065877073660714866e-02
5.173573955957497674e+03 8.537271991005181970e-01 3.069350959453389163e-02
5.173597978737985613e+03 8.790002354781590865e-01 3.160313677135269395e-02
5.173621998787245502e+03 8.799201279619994764e-01 3.161383614930014796e-02
5.173646016105250965e+03 9.188456155861274288e-01 3.316892228544083415e-02
5.173670030691972897e+03 9.304455915605380767e-01 3.297014828292575694e-02
5.173694042547384015e+03 9.398650259782801442e-01 3.302555836593316224e-02
5.173718051671455214e+03 9.755650814911250857e-01 3.298867324954202901e-02
5.173742058064157391e+03 9.561004403061169610e-01 3.325079924993767228e-02
5.173766061725465079e+03 9.831754997263926210e-01 3.389544625944904827e-02
5.173790062655348265e+03 9.755348795548682839e-01 3.291255793220015241e-02
5.173814060853780575e+03 9.780689171610921218e-01 3.332211664074842539e-02
5.173838056320731994e+03 9.915378820712748009e-01 3.303435132048668232e-02
5.173862049056176147e+03 9.910325769574681587e-01 3.371351288340426744e-02
5.173886039060083021e+03 9.984031354766420563e-01 3.342776580234571582e-02
5.173910026332427151e+03 9.921868561895278438e-01 3.388564281696626601e-02
5.173934010873178522e+03 9.988703599768304908e-01 3.334130667568845768e-02
5.173957992682309850e+03 9.957921283804724855e-01 3.347544976280968088e-02
5.173981971759793851e+03 1.010740246393278197e+00 3.375865738364417640e-02
5.174005948105600510e+03 9.993293199313389996e-01 3.376730303512186920e-02
5.174029921719703452e+03 9.914277425722590742e-01 3.248009839585058733e-02
5.174053892602075393e+03 1.003791831149796643e+00 3.327964706960366559e-02
5.174077860752687229e+03 1.007045365046713492e+00 3.364837305707554099e-02
5.174101826171509856e+03 9.807505879382639735e-01 3.301219755379416337e-02
5.174125788858517808e+03 9.834701754974189969e-01 3.288404056979575552e-02
5.174149748813682891e+03 9.816060584248262888e-01 3.305383632897986035e-02
5.174173706036975091e+03 9.999281737996936759e-01 3.274475661933868437e-02
5.174197660528368942e+03 9.971395248810210887e-01 3.312098254626717753e-02
5.174221612287834432e+03 1.011949659195846341e+00 3.387452672095219580e-02
5.174245561315346094e+03 9.910039312412723955e-01 3.266238082878990950e-02
5.174269507610873916e+03 1.005463512256723480e+00 3.314032580853457782e-02
5.174293451174390611e+03 9.996582844754651198e-01 3.290118612922589975e-02
5.174317392005869806e+03 9.980725548608841979e-01 3.304953471127606429e-02
5.174341330105282395e+03 1.022895842272138367e+00 3.316230088234588258e-02
5.174365265472600186e+03 1.011259631164351358e+00 3.301143913941234631e-02
5.174389198107795892e+03 1.023331309570061798e+00 3.298446967897077781e-02
5.174413128010843138e+03 1.017050007412854340e+00 3.328230974488301935e-02
5.174437055181711003e+03 1.031253989066439170e+00 3.368178840935253521e-02
5.174460979620374928e+03 1.010913865471673390e+00 3.301734007617542627e-02
5.174484901326805812e+03 1.011260563498210141e+00 3.336668887402853556e-02
5.174508820300974548e+03 1.027036375174280369e+00 3.237946062456598106e-02
5.174532736542856583e+03 9.984851322706806975e-01 3.240198336222788883e-02
5.174556650052421901e+03 1.016316532560874508e+00 3.202168391427787780e-02
5.174580560829643218e+03 1.025545580190858175e+00 3.227456025541201173e-02
5.174604468874493250e+03 1.022032559500271942e+00 3.295601490658283533e-02
5.174628374186944711e+03 1.027688464882790642e+00 3.277089601872393287e-02
5.174652276766967589e+03 1.004520817267487987e+00 3.253262372094346822e-02
5.174676176614537326e+03 1.011611252966841290e+00 3.254886798868843190e-02
5.174700073729624819e+03 1.024243761165275268e+00 3.269422789629647386e-02
5.174723968112202783e+03 1.017760319507109212e+00 3.276420575612803976e-02
5.174747859762243024e+03 1.026932565377368212e+00 3.301090305507852624e-02
5.174771748679718257e+03 1.010092161753657791e+00 3.314531980355675533e-02
5.174795634864602107e+03 1.012721281327698231e+00 3.283873207121468935e-02
5.174819518316865469e+03 1.008950403474035307e+00 3.256274192886558783e-02
5.174843399036480150e+03 1.010742377449660001e+00 3.259809901942942179e-02
5.174867277023420684e+03 9.895968459584860710e-01 3.282750633429366155e-02
5.174891152277658875e+03 1.010763809178152783e+00 3.244200805166964213e-02
5.174915024799165622e+03 1.009021308616801615e+00 3.290118288131474444e-02
5.174938894587915456e+03 1.015858593173411428e+00 3.304594324864128935e-02
5.174962761643879276e+03 1.000902602787592910e+00 3.239794842684989851e-02
5.174986625967031614e+03 1.022184737352551442e+00 3.205495523762206395e-02
5.175010487557343367e+03 9.989912427611354895e-01 3.248997378271449576e-02
5.175034346414787251e+03 9.976452594620309755e-01 3.245044938073525509e-02
5.175058202539335980e+03 1.006916918246959503e+00 3.217085465217639495e-02
5.175082055930962269e+03 1.011827002961458000e+00 3.270335617402593542e-02
5.175105906589639744e+03 1.023201694242992676e+00 3.266767418921833616e-02
5.175129754515338391e+03 1.014225397630914349e+00 3.220251583794360439e-02
5.175153599708031834e+03 1.000958979491918033e+00 3.231826905544456924e-02
5.175177442167693698e+03 1.029477341938422441e+00 3.270549999898438032e-02
5.175201281894296699e+03 1.019368610141740072e+00 3.298969462268049740e-02
5.175225118887812641e+03 1.023250383688748100e+00 3.199902168030811095e-02
5.175248953148214241e+03 1.031124416930591314e+00 3.260371395272353146e-02
5.175272784675474213e+03 1.023242578542389092e+00 3.221221103286756038e-02
5.175296613469565273e+03 1.023996523864816766e+00 3.219893569408567580e-02
5.175320439530460135e+03 1.004242044985773630e+00 3.194364799541993954e-02
5.175344262858130605e+03 1.004424058128554620e+00 3.154443077743115248e-02
5.175368083452551218e+03 1.021140881067561068e+00 3.179426181911535615e-02
5.175391901313693779e+03 1.010591822581993871e+00 3.179370809085551447e-02
5.175415716441530094e+03 1.023114852512776896e+00 3.212780667353867803e-02
5.175439528836034697e+03 1.017601286055252796e+00 3.204285763905803663e-02
5.175463338497178484e+03 9.927004398083593140e-01 3.246214443316250420e-02
5.175487145424935989e+03 1.030656480982704570e+00 3.139536661472633328e-02
5.175510949619278108e+03 1.020639742195198041e+00 3.200366804197328496e-02
5.175534751080178467e+03 1.011461586979972349e+00 3.273491934547397703e-02
5.175558549807611598e+03 1.015399723608181537e+00 3.186043858972729959e-02
5.175582345801547490e+03 9.986087764107666187e-01 3.226013818105296499e-02
5.175606139061960675e+03 1.018215754268155804e+00 3.226271576936986379e-02
5.175629929588823870e+03 1.002815948560178416e+00 3.168886312809860578e-02
5.175653717382109789e+03 9.922020476619144436e-01 3.090444434506893490e-02
5.175677502441789329e+03 1.001375958136370592e+00 3.126353890221682252e-02
5.175701284767838843e+03 9.971634929488810695e-01 3.068481962079554204e-02
5.175725064360228316e+03 9.899718830998871510e-01 3.109738103835009773e-02
5.175748841218933194e+03 9.940512925610555106e-01 3.078588781059660509e-02
5.175772615343923462e+03 9.790093803939873274e-01 3.149491676065797191e-02
5.175796386735173655e+03 9.831967889003908612e-01 3.059439310836004761e-02
5.175820155392658307e+03 9.797342219508242689e-01 3.110633632846656477e-02
5.175843921316347405e+03 9.844633119739872873e-01 3.095421756173513672e-02
5.175867684506215483e+03 9.965549596443006308e-01 3.091291704364799650e-02
5.175891444962236164e+03 9.840273447596991074e-01 3.080130716739295019e-02
5.175915202684379437e+03 9.814329784912698695e-01 3.054274587997390933e-02
5.175938957672621655e+03 9.663829643130971148e-01 3.058467138570467383e-02
5.175962709926934622e+03 9.688841690086373859e-01 3.056398635469308525e-02
5.175986459447290144e+03 9.682558813685158139e-01 3.079815098124490461e-02
5.176010206233663666e+03 9.537662845127997668e-01 3.022187950073949164e-02
5.176033950286025174e+03 9.474343059054329830e-01 3.091926813076153330e-02
5.176057691604351021e+03 9.414421465872242489e-01 3.053032755511306262e-02
5.176081430188612103e+03 9.336090986898374355e-01 2.999298761822364462e-02
5.176105166038782045e+03 9.221670619693300708e-01 3.002969080324553036e-02
5.176128899154833562e+03 9.001714172765479249e-01 2.965783413763262502e-02
5.176152629536740278e+03 8.803622682358289708e-01 2.943082772465910671e-02
5.176176357184475819e+03 8.685697505535279195e-01 2.884867873288084195e-02
5.176200082098011080e+03 8.526880526338885824e-01 2.819968474878587622e-02
5.176223804277322415e+03 8.537067654517366266e-01 2.809413440086864708e-02
5.176247523722380720e+03 8.395311349644802856e-01 2.876560739669559857e-02
5.176271240433159619e+03 8.333091352595327628e-01 2.760352387822995884e-02
5.176294954409632737e+03 8.487181004628125969e-01 2.815182627080832153e-02
5.176318665651771880e+03 8.618815477231630551e-01 2.880097012369974008e-02
5.176342374159552492e+03 8.694661948673186869e-01 2.830327448485818811e-02
5.176366079932945468e+03 8.785307355349692982e-01 2.908968961901207961e-02
5.176389782971926252e+03 8.897132060463739389e-01 2.888215140296674852e-02
5.176413483276465740e+03 9.125543083451286286e-01 2.907576775523008569e-02
5.176437180846539377e+03 9.399964193015918346e-01 3.024482113281719287e-02
5.176460875682118058e+03 9.543020176850270930e-01 3.036412331507560430e-02
5.176484567783177226e+03 9.576358477874633568e-01 2.962947202551847320e-02
5.176508257149688689e+03 9.659325055863211551e-01 2.992094539029404796e-02
5.176531943781626978e+03 9.805690063872878337e-01 3.044449953944944678e-02
5.176555627678965720e+03 1.000495705205148189e+00 3.062615629326242636e-02
5.176579308841675811e+03 9.688592660321845296e-01 3.044867375269185231e-02
5.176602987269732694e+03 9.805303329764524234e-01 3.032363100251619231e-02
5.176626662963109084e+03 9.987138517909900370e-01 3.078165419960393612e-02
5.176650335921777696e+03 1.008208578137513634e+00 3.018320785408553850e-02
5.176674006145713065e+03 9.895389283600660724e-01 2.996515431751380423e-02
5.176697673634886996e+03 9.991557646652768909e-01 3.070487485825628554e-02
5.176721338389274933e+03 9.701598362927594810e-01 3.032474540697369103e-02
5.176745000408848682e+03 9.924949159107443464e-01 2.983038922478285088e-02
5.176768659693582777e+03 9.616491970954877955e-01 2.938546062952675231e-02
5.176792316243449022e+03 9.628551662426615421e-01 2.925879920081159505e-02
5.176815970058421954e+03 9.968818943969874891e-01 2.956544514102908000e-02
5.176839621138475195e+03 9.658167207102209550e-01 2.926338612024929203e-02
5.176863269483581462e+03 9.608351822565904810e-01 3.014838733225082626e-02
5.176886915093715288e+03 9.575127743568235816e-01 2.998374854735199116e-02
5.176910557968848480e+03 9.441191775413402265e-01 2.921380488164741773e-02
5.176934198108956480e+03 9.683393996971717543e-01 2.945113960193091601e-02
5.176957835514012913e+03 9.394484793534110256e-01 2.935257593699117443e-02
5.176981470183987767e+03 9.444409473265182875e-01 2.934450320516586094e-02
5.177005102118858304e+03 9.540766459353569040e-01 2.933781519421816558e-02
5.177028731318597238e+03 9.298717835403851328e-01 2.920633459988175237e-02
5.177052357783177285e+03 9.289826405719238123e-01 2.945436675958063022e-02
5.177075981512571161e+03 9.474308918640363952e-01 2.973218734381378320e-02
5.177099602506755218e+03 9.571633937278810622e-01 2.960878410662751842e-02
5.177123220765700353e+03 9.482214354831046688e-01 2.914805776315769134e-02
5.177146836289382009e+03 9.614811528421507436e-01 2.990833955509078837e-02
5.177170449077772901e+03 9.821672846177464944e-01 3.005043435633315482e-02
5.177194059130846654e+03 9.850705521983160740e-01 2.994233964888559987e-02
5.177217666448577802e+03 9.828639981850331164e-01 3.021279913670760903e-02
5.177241271030939060e+03 9.775738903409766367e-01 3.000508602853081339e-02
5.177264872877903144e+03 9.815453169319842130e-01 2.955965366774788300e-02
5.177288471989445497e+03 9.978596733419397014e-01 2.933191940024299296e-02
5.177312068365539744e+03 9.856419808209962996e-01 2.977850026107321801e-02
5.177335662006158600e+03 9.851835090418401553e-01 3.000060032811585967e-02
5.177359252911275689e+03 9.863477552899737599e-01 2.976923064917004480e-02
5.177382841080865546e+03 9.891993160907166516e-01 2.987636044653710701e-02
5.177406426514900886e+03 1.002176616472673754e+00 2.992699153930474323e-02
5.177430009213356243e+03 9.896449587727228492e-01 2.967124413846524214e-02
5.177453589176205242e+03 1.006459599808097849e+00 3.031127704406101978e-02
5.177477166403422416e+03 1.008665992835447778e+00 3.017557760344563578e-02
5.177500740894980481e+03 1.004525273755890957e+00 3.008650068526364657e-02
5.177524312650852153e+03 1.017632875024254258e+00 3.068562910394217677e-02
5.177547881671014693e+03 1.004291026197193348e+00 3.026308065963751251e-02
5.177571447955438089e+03 9.996031729390262299e-01 2.996175524485235331e-02
5.177595011504097783e+03 1.013724957044067398e+00 3.020590809803820609e-02
5.177618572316968311e+03 1.013525445932112135e+00 3.024101333947911210e-02
5.177642130394024207e+03 1.005066818719778876e+00 2.967707236461808798e-02
5.177665685735235456e+03 1.015754291642283924e+00 3.043672295516243811e-02
5.177689238340580232e+03 1.013932856518088066e+00 2.994190671519604205e-02
5.177712788210029430e+03 9.981674118237091609e-01 2.995476202546537917e-02
5.177736335343558494e+03 1.018309167612098998e+00 3.024652073340402050e-02
5.177759879741141049e+03 1.029218482429175907e+00 2.971129807222381777e-02
5.177783421402751628e+03 1.017792422681059517e+00 3.018787228497064531e-02
5.177806960328362948e+03 1.010870994487969909e+00 2.989032203521980319e-02
5.177830496517948632e+03 1.015421636129191896e+00 3.005580424936344155e-02
5.177854029971485033e+03 1.011816877802369952e+00 2.965393986719681851e-02
5.177877560688943959e+03 1.018198213187636370e+00 2.930795713737960675e-02
5.177901088670299032e+03 1.018691413931841705e+00 2.981207591121202982e-02
5.177924613915525697e+03 1.008840668777462479e+00 2.934038143690370290e-02
5.177948136424598488e+03 9.966706689325363078e-01 2.925487687600324127e-02
5.177971656197489210e+03 1.009540500375514238e+00 2.944477192331953694e-02
5.177995173234173308e+03 9.979136794287131185e-01 2.951034435903315822e-02
5.178018687534624405e+03 1.021227756724235824e+00 2.957451889355568880e-02
5.178042199098817036e+03 1.019827992156997265e+00 2.939245433902103535e-02
5.178065707926723917e+03 1.005868210934756979e+00 2.930922223048169212e-02
5.178089214018321400e+03 1.017384701924816559e+00 2.954862261354585656e-02
5.178112717373581290e+03 1.020890430949000560e+00 2.975323390038998525e-02
5.178136217992479942e+03 1.009858438282016602e+00 2.893925924206485270e-02
5.178159715874989161e+03 1.012179482154410559e+00 2.913930232414671181e-02
5.178183211021084389e+03 1.011200297705317386e+00 2.926244287517956733e-02
5.178206703430739253e+03 1.008583484913168071e+00 2.893183585894473428e-02
5.178230193103928286e+03 1.013338887054330062e+00 2.938587645940513374e-02
5.178253680040625113e+03 1.005490360154353890e+00 2.908057841107069760e-02
5.178277164240805178e+03 1.009834860529821299e+00 2.959839262234952723e-02
5.178300645704440285e+03 9.896784593750023173e-01 2.852113670934266348e-02
5.178324124431506789e+03 1.006721939142390720e+00 2.960828616944280109e-02
5.178347600421978314e+03 9.883152863241233543e-01 2.928330789948121321e-02
5.178371073675828484e+03 9.812003984420520908e-01 2.802360616674767074e-02
5.178394544193031834e+03 9.640041002866680531e-01 2.856886453836826600e-02
5.178418011973562898e+03 9.581976048591490658e-01 2.794691743006007256e-02
5.178441477017397119e+03 9.544251876315976713e-01 2.800372431287707561e-02
5.178464939324506304e+03 9.471959506748691693e-01 2.828691603059212828e-02
5.178488398894865895e+03 9.468211000781335818e-01 2.852312009209457405e-02
5.178511855728449518e+03 9.375581819350082835e-01 2.757057545285453160e-02
5.178535309825232616e+03 9.470992189700961905e-01 2.802469022254632999e-02
5.178558761185187905e+03 9.269002635265585210e-01 2.766258424857928611e-02
5.178582209808291736e+03 9.334042517305436437e-01 2.871615601639829207e-02
5.178605655694516827e+03 9.558407020975147050e-01 2.808437820695071710e-02
5.178629098843838619e+03 9.702359623325375049e-01 2.843614265776415670e-02
5.178652539256229829e+03 9.499712190404072665e-01 2.770280611515212391e-02
5.178675976931667719e+03 9.533872496481242687e-01 2.815027457188638838e-02
5.178699411870123186e+03 9.464869687262563724e-01 2.777229953634793164e-02
5.178722844071574400e+03 9.535004366018597910e-01 2.777934175008783813e-02
5.178746273535991349e+03 9.532845269272901545e-01 2.752745113371280611e-02
5.178769700263351297e+03 9.739951289115144073e-01 2.793704646828586158e-02
5.178793124253629685e+03 9.632082705674708256e-01 2.813227187743706087e-02
5.178816545506798320e+03 9.723017654991639169e-01 2.803737080139929658e-02
5.178839964022833556e+03 9.803131714744890424e-01 2.822485259839634456e-02
5.178863379801708106e+03 9.738774351237322602e-01 2.834092302987223366e-02
5.178886792843397416e+03 9.969171470024804638e-01 2.827621194493981291e-02
5.178910203147876018e+03 9.887380254362138077e-01 2.842689489435005351e-02
5.178933610715119357e+03 9.985865754648906023e-01 2.831234324467268512e-02
5.178957015545099239e+03 9.973138068854329186e-01 2.839996220999975451e-02
5.178980417637792925e+03 9.964101977616380834e-01 2.808036766793977831e-02
5.179003816993174041e+03 9.913004107422642708e-01 2.800080024050542044e-02
5.179027213611217121e+03 9.977604111524561725e-01 2.863121402939342378e-02
5.179050607491894880e+03 9.975198838505601184e-01 2.844743631373316053e-02
5.179073998635184580e+03 1.005122534134152978e+00 2.813757251752639285e-02
5.179097387041060756e+03 1.014875383857193336e+00 2.855210033467239783e-02
5.179120772709496123e+03 1.018621910682851128e+00 2.839826043377072576e-02
5.179144155640466124e+03 1.025371887031394813e+00 2.830906352609004889e-02
5.179167535833945294e+03 1.018707655919655508e+00 2.852196774147856134e-02
5.179190913289909076e+03 1.001046732465496580e+00 2.876417292851847496e-02
5.179214288008332005e+03 1.007864950602362697e+00 2.812603201915574169e-02
5.179237659989187705e+03 9.957375324008067574e-01 2.807818898485671746e-02
5.179261029232450710e+03 9.891858464843031884e-01 2.814108327346400915e-02
5.179284395738096464e+03 9.956179839997699732e-01 2.799386807814966543e-02
5.179307759506099501e+03 1.000467665291782549e+00 2.783771190548417138e-02
5.179331120536435265e+03 9.917646839461408126e-01 2.819426245297492264e-02
5.179354478829076470e+03 9.722972628428535602e-01 2.747452067037041770e-02
5.179377834384000380e+03 9.685717709956251920e-01 2.772926048297506135e-02
5.179401187201179710e+03 9.632818540882592817e-01 2.749224421048531916e-02
5.179424537280589902e+03 9.447695246196180507e-01 2.802496376210451140e-02
5.179447884622205493e+03 9.481168289895889334e-01 2.758167643610389200e-02
5.179471229226002833e+03 9.474279062717523292e-01 2.719535057820121268e-02
5.179494571091954640e+03 9.499094003949910547e-01 2.726401307574675623e-02
5.179517910220035446e+03 9.541671264615968484e-01 2.660948527140640993e-02
5.179541246610222515e+03 9.304039006564804870e-01 2.681673190066330079e-02
5.179564580262488562e+03 9.435856861293236975e-01 2.680155158853754493e-02
5.179587911176808120e+03 9.330187078006457746e-01 2.714028799371139347e-02
5.179611239353158453e+03 9.179618530647607466e-01 2.680129496966513619e-02
5.179634564791513185e+03 9.027112906269825210e-01 2.631384135805046529e-02
5.179657887491845031e+03 9.124008047946137179e-01 2.682525377258464586e-02
5.179681207454132164e+03 8.974949482184401139e-01 2.616434786291423065e-02
5.179704524678347298e+03 8.761433191424290445e-01 2.640827873590202365e-02
5.179727839164467696e+03 8.645349303717518863e-01 2.579460627323398869e-02
5.179751150912465164e+03 8.620775855212861050e-01 2.586636096398372414e-02
